pair,gene,gene_name,log2fc,cav_r
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000003393,ALS2,0.0107676875549283,-0.0060254207847369
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000144026,ZNF514,0.0107635598507251,-0.0170836416299445
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000106004,HOXA5,0.0107618640410057,0.0182974776143675
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000101417,PXMP4,0.0107604457532333,0.0268423538202879
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000155545,MIER3,-0.0107597668055092,-0.0303934455288095
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000007202,BLTP2,0.0107590521897149,0.0084124868743487
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000132704,FCRL2,0.0107588240135438,0.0739938663686233
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000005249,PRKAR2B,0.0107585887111941,-0.00974985480306
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000090097,PCBP4,0.0107525266339507,-0.015101807575399
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000124406,ATP8A1,0.0107475213356751,0.0024817385072708
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000108021,TASOR2,-0.010743121842317,-0.0151610546254202
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000138778,CENPE,0.0107374229875899,-0.0129111743509345
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000149761,NUDT22,0.0107324351664974,0.0248282337139526
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000117362,APH1A,0.0107290823261822,-0.0598120405512156
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000198925,ATG9A,0.0107259767516145,0.0214770088362583
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000165821,SALL2,0.0107250515240778,-0.0287959471191925
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000172465,TCEAL1,-0.0107223096308675,-0.0726556471290954
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000037280,FLT4,-0.0107218096820491,0.030547319277743
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000261098,ENSG00000261098,0.0107161120364443,-0.0249703303551147
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000110811,P3H3,0.0107127743886669,-0.0753006700510449
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000273702,ENSG00000273702,0.0107096036387723,-0.0017223716253919
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000112182,BACH2,0.0107053920719771,-0.012929304589762
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000170745,KCNS3,0.0107046413898289,0.0625955142823443
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000077549,CAPZB,0.0106996935050985,-0.044639630007783
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000154370,TRIM11,0.0106968345271748,-0.008808578513081
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000143578,CREB3L4,-0.0106952154800388,-0.0077869327901776
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000168813,ZNF507,0.0106948665478128,-0.02438989457834
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000251580,LINC02482,-0.0106929920071711,-0.0486633568987835
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000104783,KCNN4,-0.0106901237477502,-0.0114579194472173
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000126773,PCNX4,-0.0106888370211558,-0.0399597573732992
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000172009,THOP1,-0.0106851632562593,-0.0243570120277956
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000102897,LYRM1,0.0106841714164947,-0.0550097465544718
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000117000,RLF,-0.0106822314379341,-0.0299334890928371
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000172046,USP19,0.0106807028028171,0.0009911801750763
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000130193,THEM6,-0.0106798127174731,-0.0001053809473051
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000136478,TEX2,-0.0106784074701702,-0.0570676964711201
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000162994,CLHC1,-0.0106767868901725,0.000332984282557
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000198189,HSD17B11,-0.0106736833389947,-0.0713184551453052
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000162600,OMA1,0.0106735888435277,0.0222116030489888
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000116117,PARD3B,0.0106649078820765,-0.0843550918786264
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000049249,TNFRSF9,-0.010663447693208,0.002722777189431
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000182141,ZNF708,0.0106627897251498,0.0101582528667774
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000166689,PLEKHA7,-0.0106623327434945,-0.0207676071303969
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000161800,RACGAP1,-0.0106619070432265,-0.0253239884236323
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000130640,TUBGCP2,0.0106616428924136,-0.0490969892958566
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000156875,MFSD14A,0.0106593482208604,-0.0404296157213518
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000160439,RDH13,-0.0106585912870067,-0.0130421196355121
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000185222,TCEAL9,0.0106505803160695,-0.1244159967361027
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000070526,ST6GALNAC1,-0.0106478246805553,0.0178470834143935
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000169914,OTUD3,0.0106478044506458,0.0171336969845311
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000136937,NCBP1,0.0106445081258745,-0.0266152011410589
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000169627,BOLA2B,-0.0106429240118952,-0.0039913585032872
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000067221,STOML1,-0.0106427041083949,-0.040625931162175
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000197343,ZNF655,0.0106406183896023,0.0209685630755108
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000072134,EPN2,-0.0106404895910115,0.0399284675470177
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000163877,SNIP1,-0.0106403325333054,-0.0056072600307929
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000170802,FOXN2,0.0106362469297627,0.0223100670528198
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000048544,MRPS10,-0.0106346333872639,0.0284943208395344
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000181929,PRKAG1,0.0106341596259821,-0.0055842102239755
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000164253,WDR41,0.0106323507864232,9.529051656882505e-05
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000188352,FOCAD,-0.0106264098315452,0.002170288313108
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000139546,TARBP2,-0.0106200734869521,-0.0334331886926914
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000171492,LRRC8D,-0.0106190050675764,0.013213641604742
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000006530,AGK,-0.0106096615722877,-0.0304193209147139
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000121406,ZNF549,0.0106096223567732,0.0233508034142544
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000172247,C1QTNF4,0.0106054496701681,-0.0542108097033492
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000197859,ADAMTSL2,0.010604853912552,-0.010848956649878
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000119673,ACOT2,0.0106017180850982,0.0100515175362643
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000066468,FGFR2,-0.0106002818910097,0.0417191452558918
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000188042,ARL4C,0.0105990243624912,0.0221589545554866
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000124177,CHD6,0.0105982131115502,0.0321267639479514
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000125898,FAM110A,0.0105944096386145,-0.0025699689755594
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000173011,TADA2B,0.0105880568638224,-0.0502359790191925
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000108064,TFAM,0.0105873477008958,0.0116050033037515
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000178966,RMI1,0.0105835861902808,0.0073784507722297
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000164068,RNF123,-0.0105817712231165,0.0124972821079464
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000272831,ENSG00000272831,-0.010581458728273,-0.0109640114511034
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000125046,SSUH2,-0.0105768570686554,-0.0153184338617565
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000136514,RTP4,0.0105763105701906,0.0044833313351611
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000138131,LOXL4,-0.0105662196634102,-0.0207365511625287
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000184209,SNRNP35,-0.0105637238803628,0.0048901470395933
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000101361,NOP56,-0.0105625362438439,0.0270975006269505
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000135547,HEY2,0.0105554981705313,-0.002008231609004
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000108187,PBLD,0.0105533635779056,0.0494460826103639
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000128607,KLHDC10,0.0105486695613265,-0.023021328435619
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000229539,PANK2-AS1,0.0105440945616237,-0.0038871214283515
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000116560,SFPQ,0.0105417758928671,0.0185660977985152
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000130511,SSBP4,-0.010539428713744,-0.0240612329805222
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000048471,SNX29,0.0105377270643456,0.0151779400937418
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000145506,NKD2,-0.0105365197116708,-0.0184391438547697
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000165434,PGM2L1,-0.0105345572267965,0.0497426838641049
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000003137,CYP26B1,0.0105339231965124,-0.0207218219012815
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000254469,XNDC1N,-0.0105338044827273,0.0219174125105402
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000164749,HNF4G,-0.0105330408348337,-0.0399895491762135
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000100077,GRK3,-0.0105319147921303,-0.0236642255876369
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000223768,LINC00205,0.0105317354639344,0.0084309386440732
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000116761,CTH,0.0105305333834343,-0.0253678199259903
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000100379,KCTD17,-0.0105134400153156,-0.0357582639869241
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000165895,ARHGAP42,-0.0105116023784923,0.0122878847256152
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000273382,TMEM167B-DT,0.0105086475591886,-0.0181563129081491
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000164035,EMCN,-0.0105032121046031,0.0358607481665347
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000196123,MATCAP1,-0.0105018104806902,-0.0101112877132329
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000104979,C19orf53,0.0104910507183639,-0.0365503755177036
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000197006,METTL9,0.0104891343506364,-0.007697275911176
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000156469,MTERF3,0.0104885427351131,-0.0277004060624092
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000116353,MECR,0.010486818007164,-0.0669154706536551
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000103326,CAPN15,-0.0104865678151872,0.0051252656140791
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000070413,DGCR2,0.0104812614431943,0.0107932802320921
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000106415,GLCCI1,0.0104810531864075,0.0422704675239264
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000205730,ITPRIPL2,-0.0104794741673618,-0.0273420046909201
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000164506,STXBP5,-0.0104762045471297,-0.0543871046254379
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000106244,PDAP1,0.0104685988936844,-0.0381621716682147
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000196177,ACADSB,0.0104624409296306,0.0036545241576391
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000114529,C3orf52,-0.0104546519586532,-0.0205156305301617
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000131788,PIAS3,-0.0104522899391609,-0.0037059404828115
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000166669,ATF7IP2,0.0104492907139532,0.0193296305514965
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000130717,UCK1,-0.0104434735557071,-0.0080047919635309
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000171365,CLCN5,-0.0104426341735157,-0.0286306918281442
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000101935,AMMECR1,-0.0104425893721056,-0.0244016473764498
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000185278,ZBTB37,-0.0104395245254848,-0.0143919655501393
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000102181,CD99L2,-0.0104366957763865,-0.0519028454448703
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000108733,PEX12,-0.0104303763287184,-0.0445136208387939
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000227354,RBM26-AS1,0.0104295057146333,0.0327389775074669
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000105750,ZNF85,0.0104255783052267,0.0032739782271588
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000260231,KDM7A-DT,-0.0104195114857524,-0.0075169851148376
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000178381,ZFAND2A,0.0104144395669001,-0.0373308000147177
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000151693,ASAP2,0.0104123139815105,-0.0493790524028346
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000115306,SPTBN1,-0.0104119034107078,-0.0875373007549751
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000186395,KRT10,0.0104113011250583,-0.0241418120630499
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000185803,SLC52A2,0.0104112435367586,-0.0256829701757709
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000187522,HSPA14,-0.0104041276190825,0.0333163621625447
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000233822,H2BC15,-0.0104032389324456,0.0714940056878685
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000106123,EPHB6,-0.0104025698252913,-0.0697209286233736
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000163110,PDLIM5,-0.0103948295381155,-0.0967177951936033
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111641,NOP2,-0.0103940058868024,0.0115130009350225
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000162783,IER5,-0.0103918333009518,-0.0414350780549487
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000136160,EDNRB,-0.0103899881728835,0.0492015997663241
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000145715,RASA1,-0.0103897723026248,-0.0129297366043662
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000076351,SLC46A1,0.0103810979559841,-0.0416633744207592
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000173928,SWSAP1,-0.0103777269237977,0.0170476777337836
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000174951,FUT1,-0.0103712747338992,-0.0255554596356166
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000131508,UBE2D2,-0.0103708790279207,-0.0237975970144163
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000179583,CIITA,-0.0103708045139158,-0.0013789869154832
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000105171,POP4,-0.0103706801960293,-0.0077014799831214
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000064545,TMEM161A,-0.0103704917873479,-0.0414772788552477
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000106511,MEOX2,-0.0103696451672628,-0.1224505577717922
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000152926,ZNF117,-0.0103689831519863,-0.0710444560035017
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000255471,PRSS23-AS1,0.0103675373917415,-0.0363831238469616
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000143207,COP1,0.0103670408241212,-0.0382913284502827
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000163257,DCAF16,-0.0103657741920018,0.0078861677951317
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000004866,ST7,0.0103654204196963,-0.0352264283894376
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000163933,RFT1,0.010364772276668,-0.0149680702755727
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000004139,SARM1,-0.0103629567987119,-0.0120213997400356
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000080815,PSEN1,-0.0103629288831257,-0.0047641808735051
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000164885,CDK5,-0.0103598402514662,-0.0213256597113386
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000166851,PLK1,-0.0103566969633105,-0.0120510695898602
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000184678,H2BC21,-0.0103507882846602,-0.0050987327379175
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000144535,DIS3L2,-0.0103461756601189,-0.0166527201797806
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000118894,EEF2KMT,-0.0103456445228372,-0.0083501370548271
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000170276,HSPB2,0.0103454659731023,-0.1473601456729704
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000271383,NBPF19,-0.0103447658892297,0.0141152471057977
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000101191,DIDO1,-0.0103435301218982,0.0260446745175317
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000261064,LINC02256,0.0103413217049315,0.0189207454596403
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000165046,LETM2,-0.0103388214754021,-0.018747340246017
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000095787,WAC,0.010336129280506,-0.0425301800490959
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000116198,CEP104,-0.0103341559102056,-0.0110023017206907
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000122877,EGR2,0.0103305845576526,-0.0602073771733431
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000149929,HIRIP3,-0.0103304474200371,0.011087273907337
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000180801,ARSJ,0.0103298477931788,-0.0211073049071158
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000073060,SCARB1,-0.0103285511225691,-0.0406649987168098
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000124787,RPP40,-0.0103258993089495,-0.0171928590877452
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000138193,PLCE1,0.0103223016032668,0.0152257051361398
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000229153,EPHA1-AS1,0.0103190627616171,0.014277236780425
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000184182,UBE2F,-0.0103065231091015,-0.0713236134648795
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000121964,GTDC1,0.0103057635279381,0.0181069345889692
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000011638,LDAF1,-0.0103052075509947,-0.0942317005155165
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000143341,HMCN1,0.010301400414477,-0.0321248608232877
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000165389,SPTSSA,0.0102984136309471,-0.0573817025480129
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000161940,BCL6B,-0.0102972586118941,0.0218196833870838
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000116396,KCNC4,-0.0102963746074306,-0.0338550491846716
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000162980,ARL5A,-0.0102956339211795,0.0045660951154841
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000184277,TM2D3,0.0102950599062702,-0.0073472332424227
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000120318,ARAP3,0.0102949805243606,0.0200511163004972
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000123360,PDE1B,0.0102942612680053,0.0101038189722689
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000154760,SLFN13,0.0102896528087277,0.0385204842355849
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000023909,GCLM,-0.010288600072561,0.0190461212754352
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000087494,PTHLH,0.01028766196785,-0.1054468611252616
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000129515,SNX6,-0.0102871169603958,0.0057165560976039
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000169981,ZNF35,0.0102838586195158,0.0005749827321582
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000184967,NOC4L,0.0102838184153073,-0.0174038689088451
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000142675,CNKSR1,-0.0102788072559235,-0.0146967380395871
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000011451,WIZ,0.0102778177135536,-0.0619653080822776
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000141858,SAMD1,-0.0102763681061359,-0.016163755227601
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000105784,RUNDC3B,0.0102731948993569,-0.0013665776390503
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000169062,UPF3A,0.010271735163586,-0.0081869966452031
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000122870,BICC1,0.0102687414880336,-0.1134232357701233
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000198270,TMEM116,0.0102676712026739,0.0020963894212032
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000168389,MFSD2A,-0.0102661149975713,-0.0237081617324847
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000185761,ADAMTSL5,-0.0102642106916351,-0.0553127783928529
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000136518,ACTL6A,0.0102628360063862,-0.0148413137503703
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000007541,PIGQ,0.0102601848518727,-0.0061897389403179
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000109189,USP46,0.0102578712336068,-0.0009089784695506
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000255561,FDXACB1,-0.0102531671872318,0.0246398426813458
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000056558,TRAF1,-0.0102520661032718,0.032615106849123
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000147874,HAUS6,0.0102515122053247,-0.0153411778482311
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000250565,ATP6V1E2,0.0102475779253057,-0.0301588239676137
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000131558,EXOC4,-0.0102387733436574,-0.0178380023447277
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000132749,TESMIN,-0.0102355614356011,-0.0008091793964471
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000121022,COPS5,-0.010232216620413,-0.0171437557776534
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000271869,DCTN6-DT,0.0102206438693763,0.1046800031365904
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000070047,PHRF1,-0.0102190633806334,0.0107988018563875
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000169855,ROBO1,0.0102183810646181,-0.0188136286299782
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000108819,PPP1R9B,-0.0102170734178524,0.0034593625762223
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000223496,EXOSC6,-0.0102161264613894,0.0142398820123819
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000066926,FECH,-0.0102140375701206,-0.0301278451760816
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000239382,ALKBH6,-0.0102119689560077,0.0456367892626495
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000141664,ZCCHC2,-0.0102108852001066,-0.0024867982585259
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000100147,CCDC134,0.0102078521797426,0.009358957696563
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000103742,IGDCC4,0.0102057866876847,-0.0725626828010064
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000171617,ENC1,0.0102027227638091,-0.0096331044066248
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000211689,TRGC1,-0.0102004413150985,-0.0074952286057512
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000248508,SRP14-DT,-0.0101999581192088,-0.017171327781168
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000165138,ANKS6,-0.0101997677057951,0.0434365428031508
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000183665,TRMT12,-0.0101953641428805,-0.032841937529705
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000133800,LYVE1,-0.0101944456330326,0.0519609567508994
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000126870,DYNC2I1,0.0101807911935701,0.0247802298267936
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000140612,SEC11A,0.0101796581312759,-0.0845678212595173
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000064225,ST3GAL6,-0.0101795592129692,-0.0107335226855456
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000166135,HIF1AN,-0.0101781362904961,0.0086366000364703
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000198185,ZNF334,0.0101762106542695,-0.0111985152910681
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000167173,C15orf39,-0.0101728999407792,-0.0260781979250046
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000170634,ACYP2,-0.0101701223926155,-0.0408769932838254
