pair,gene,gene_name,r,rank,l2_score,expr_scaled
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.9092,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.3217,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,3.0079,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.2607,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.3161,0.41091454
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.6917,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.4505,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.8398,0.16478786
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.1347,0.48897395
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.8125,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.4352,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.9275,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,-0.2111,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.799,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.2328,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.1285,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.6149,0.8364181
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.9691,0.2815188
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.3325,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.3498,0.39343295
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.7714,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.2729,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.4388,0.3586353
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.7985,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.2175,0.8533196
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.9796,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.3258,0.2383338
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.9774,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,3.5729,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.0303,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.0185,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.1791,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.6157,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,-0.2433,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.2085,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.2578,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.6464,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.2301,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.4995,0.92508966
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.0066,0.27691662
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.8493,0.9602844
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.9849,0.16816944
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.2196,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.7209,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.5665,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.3002,0.95112437
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.797,0.82633823
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.7252,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.5362,0.9052095
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.6097,0.17353828
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.7767,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.3536,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.5117,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.7391,0.3404239
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.6319,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.4851,0.994465
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,-1.2655,0.5181592
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.7198,0.8660984
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.4498,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.292,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,3.3937,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,3.2796,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.3393,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.1598,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.8362,0.8696853
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.8459,0.9256008
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.8481,0.7837492
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.2395,0.39515233
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.0626,0.7068033
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.1493,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.4868,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.7134,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.5195,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.9066,0.12893242
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.2845,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.5343,0.612415
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,3.6548,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.6478,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.9786,0.30374232
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.4364,0.44037265
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.6294,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.3025,0.28561774
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.4473,0.84642905
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.1921,0.08579371
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.7131,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.6101,1.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.6352,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,-0.103,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.081,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.417,0.66999763
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.6414,0.47848943
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.1447,0.3816956
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,-0.0926,0.52227634
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,-0.2894,0.74202996
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.9416,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.4554,0.6577821
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.2465,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.5636,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.7829,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.6523,0.7750705
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.7389,0.8927046
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.2175,0.38782924
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.4575,0.28943452
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.0604,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.8922,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.6105,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.7544,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.6685,0.14609447
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.0332,0.29863605
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.0158,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.2379,0.6589069
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,-0.0407,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.4915,0.3172348
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.5705,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.1329,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.691,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.0708,0.3574564
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.6621,0.5270921
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.6606,0.51583004
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.1215,0.28109124
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.6128,0.24370809
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.3122,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.3111,0.2896313
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.9754,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.4798,0.19033666
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.2575,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.6666,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.817,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.6942,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.6508,0.6355567
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.4944,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.3425,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.7231,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.7919,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.7899,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,3.46,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.6444,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.2692,0.80261314
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.5985,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.0716,0.22012281
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.562,0.32606333
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.6812,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.5422,0.3842061
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.9216,0.41372475
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.0364,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.8686,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.8362,0.15033796
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.2745,0.521559
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.0185,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.2924,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.2549,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.2675,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.2762,0.34306428
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.3384,0.09841659
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.1932,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.6369,0.36090878
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.8752,0.5210025
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.6913,0.65624446
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.4762,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.718,0.59214664
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.2974,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.5645,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.4179,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.9252,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.8773,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.1593,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.9051,0.9460227
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.5293,0.34609795
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,4.2158,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.9674,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.356,0.31292745
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.2265,0.4678201
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,-2.2341,0.5638092
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,-0.1192,0.88114095
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.5704,0.5202866
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.583,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.311,0.6423124
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.8391,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.1288,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,3.6059,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.86,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.1525,0.38024962
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.8418,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.6549,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.8626,0.5186779
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.5823,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.0561,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,3.4674,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.3826,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.5807,0.5525383
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.3275,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.2117,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.1667,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.144,0.15184174
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,-0.8042,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.5636,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.0334,0.45151177
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.4738,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.9729,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.3007,0.6536628
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,-0.5688,0.76934284
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,-0.1072,0.68886775
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,3.6541,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.28,0.1463583
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.5736,1.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.9878,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.2176,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.1104,0.99940604
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.8604,0.943167
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.2183,0.87268364
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.5625,0.1914512
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.2057,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,3.3826,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.3441,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.5452,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.2483,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,-0.5313,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.5752,0.27873817
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.3973,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.4066,0.64749503
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.5481,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.343,0.4996708
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.5678,0.30613413
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.1014,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,3.2556,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.8692,0.6424761
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.4262,0.9626416
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.3777,0.11522853
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.6644,0.0
