pair,level,gene,gene_name,log2fc,cav_r
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000138459,SLC35A5,0.1744920227373312,0.1338072051276598
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000168827,GFM1,0.1744690615862649,0.08025560797581491
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000166974,MAPRE2,0.1744625069573352,-0.008692917328414656
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000113240,CLK4,-0.1744556084656613,0.024383171668057313
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000136717,BIN1,0.1744407965808704,0.04927333036624848
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000168118,RAB4A,0.1744034262024581,0.06954948607659281
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000129515,SNX6,0.1743334312070689,0.1315269901096166
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000169136,ATF5,0.1741487881037109,0.18505052694927548
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000129559,NEDD8,0.1740217772708739,0.09592978637691181
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000006744,ELAC2,0.1739676715096094,0.1419621037823738
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000163904,SENP2,-0.1738549132620406,-0.06050771787344586
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000182446,NPLOC4,-0.1735536772589875,-0.11939343877543697
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000106009,BRAT1,0.1735283820134334,0.04361260713217881
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000119688,ABCD4,0.1734409744484929,0.04613408710650601
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000136521,NDUFB5,0.1733473486114247,0.22494947580805014
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000132646,PCNA,0.1732984790308418,0.040598228033336216
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000260916,CCPG1,0.1732217965002764,0.05703776599853217
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000173334,TRIB1,0.1732109121485296,0.1811916506898071
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000178950,GAK,-0.1731876104806129,-0.013798002810769944
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000198089,SFI1,-0.1731276060238567,-0.0019251195606432411
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000162695,SLC30A7,-0.1728594402805617,0.004260683274014017
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000160991,ORAI2,0.1728593373632852,0.18890928693995362
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000124151,NCOA3,0.1727756813079893,0.09303175123181352
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000119729,RHOQ,0.1727314048840519,0.14669528518840827
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000198863,RUNDC1,-0.1727027158395572,-0.017848672970864555
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000135390,ATP5MC2,0.1726662638105165,0.14386132597214454
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000187446,CHP1,0.1726130492316472,0.10998507420438351
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000198246,SLC29A3,0.1726074439392125,0.14982716157193676
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000125901,MRPS26,0.1725770907312919,0.0450591204590018
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000117862,TXNDC12,0.172457536858182,0.09541465193134639
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000133816,MICAL2,-0.1724294195063873,0.07191573662180731
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000100330,MTMR3,-0.1722540560302191,0.07126736093045807
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000152332,UHMK1,-0.1721627397858597,-0.08749433420005849
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000159322,ADPGK,0.1721219353042062,0.25897094322766506
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000145388,METTL14,-0.172112025744873,-0.05572678130589891
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000001036,FUCA2,0.171871432464059,0.13566117176161566
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000172005,MAL,-0.1716732228449801,-0.11955008462090136
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000141741,MIEN1,0.1716000852531873,0.12173680047703578
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000144504,ANKMY1,-0.1714551747652124,-0.12187532735915381
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000129083,COPB1,-0.1714191854236773,0.13200819316814463
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000057663,ATG5,-0.1713885925743649,0.051739036681588794
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000100325,ASCC2,0.17131235600753,0.025193735020521156
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000160218,TRAPPC10,-0.1712925213940415,-0.019195335322314253
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000130204,TOMM40,0.1712719141900296,0.16550125458892276
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000102931,ARL2BP,-0.1711571421179811,0.03205572857295921
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000105364,MRPL4,0.1711203795557607,0.14571735342293948
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000166920,C15orf48,0.1710177296376579,0.1149938017651712
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000272398,CD24,0.1710072946907467,0.04692424910658871
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000163939,PBRM1,-0.1709187267498235,-0.012828528971414784
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000124356,STAMBP,0.1708114292804159,0.11579319241482666
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000187555,USP7,0.1708061884999163,0.08745195468111748
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000118939,UCHL3,0.1706258907375118,0.10198492019195035
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000107890,ANKRD26,-0.1706061899185856,-0.05238730822786692
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000126005,MMP24OS,0.1705909777856395,0.06656783888996134
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000135446,CDK4,0.1705715058240453,0.07014806438764327
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000175315,CST6,0.170435330294426,0.039314074053235726
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000172717,GARIN2,0.1704349279859292,0.06005249104131778
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000113384,GOLPH3,0.1704303571673012,0.09474646543588697
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000231500,RPS18,-0.1702920868139808,0.0083637314718587
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000173166,RAPH1,0.1702817264882211,0.20261845468923573
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000138185,ENTPD1,0.1699870244689713,0.1874898365354065
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000124588,NQO2,0.1699678331462705,0.010270874161557232
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000100994,PYGB,0.1699231091946458,0.12487349253985959
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000064393,HIPK2,0.1699157489457132,0.13942569932601367
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000113583,C5orf15,0.1698964834978084,0.05596769585447162
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000001631,KRIT1,-0.1698908790548392,0.014117764198904498
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000142230,SAE1,0.1698677267624369,0.07051288557888716
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000139291,TMEM19,0.1698587262907014,0.1016940429502458
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000139826,ABHD13,0.1698213642839843,0.0941331372300668
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000092010,PSME1,-0.1698039729285752,0.05374441369187099
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000132424,PNISR,0.1697437528541717,0.1552928627804899
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000141556,TBCD,0.1697290417297976,0.013723192244362099
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000165029,ABCA1,0.1695769046094408,0.23227234485428716
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000100207,TCF20,-0.1695028628816028,-0.013080884754764315
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000129925,PGAP6,-0.1694697354442973,-0.003265657462175855
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000137076,TLN1,0.1694111312788027,0.24979618459441175
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000224397,PELATON,0.1690674447741188,0.07587055689916034
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000135334,AKIRIN2,0.1690035430449124,0.08613369998072026
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000090432,MUL1,0.168775252119278,0.09160631783049529
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000188322,SBK1,-0.1687167627968342,-0.03749693753617723
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000166128,RAB8B,-0.1687074626633925,0.02163647862471198
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000185905,C16orf54,-0.1685836370698178,-0.14803427316497694
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000197943,PLCG2,0.1685751425196561,0.1966710842518357
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000119616,FCF1,0.1684422179791951,0.13005500601271552
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000010256,UQCRC1,-0.1683236230823438,0.13791325823370623
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000020256,ZFP64,-0.1683038967949796,-0.08560649213186053
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000165233,CARD19,-0.1681061769713592,-0.06905408923394722
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000162980,ARL5A,0.1680151747866685,0.1598702189880034
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000204713,TRIM27,0.1679538425274635,0.110404370949011
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000105404,RABAC1,0.167940900108318,0.0326468163710296
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000005339,CREBBP,-0.1679336481135495,0.025198771682994166
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000139112,GABARAPL1,0.1678578562077716,0.039903480816784055
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000143420,ENSA,0.167842795810299,0.023636221848824295
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000164916,FOXK1,0.1676568799287454,-0.011346459828151953
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000198612,COPS8,-0.1675504463142263,0.05735673708660406
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000071994,PDCD2,0.167480088983846,0.06537464502487905
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000103507,BCKDK,0.1674680886534588,0.15662452467068536
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000068323,TFE3,-0.1674561735851434,0.040926092969713876
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000110429,FBXO3,-0.1674511922476681,0.029104288691694857
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000089280,FUS,-0.1669149888294802,0.05866927202466344
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000170776,AKAP13,-0.1667726351079141,0.028709145788777327
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000172888,ZNF621,0.1667109323151114,-0.011746798935207447
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000112308,C6orf62,0.1667106146810479,0.22085281402011575
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000134046,MBD2,0.1666581593918982,0.1646463443748128
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000173113,TRMT112,0.1666402587463728,0.06570886628190577
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000152465,NMT2,-0.1666294944082783,-0.05796761374068176
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000108691,CCL2,0.1665054862744444,0.16006624626082278
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000198265,HELZ,-0.1664796573963022,0.08796880897953413
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000105939,ZC3HAV1,-0.1664509825842999,-0.05610637590515242
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000075420,FNDC3B,0.1664396891200574,0.1253121157645989
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000136877,FPGS,0.1662901653953054,0.0844605483095061
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000184182,UBE2F,0.1661738151180349,0.06815223936116561
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000107371,EXOSC3,0.1660348026061629,0.06746928158995885
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000150938,CRIM1,-0.165956889688111,-0.10734920776862737
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000146112,PPP1R18,-0.1658694433184656,0.10465882517923696
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000065882,TBC1D1,0.1657665961915965,0.027252997102882988
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000127152,BCL11B,-0.1656869917674225,-0.2394507213619772
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000117118,SDHB,0.1656397596776257,0.09241765143784426
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000143149,ALDH9A1,0.1655868052060706,0.0036630024399560398
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000121057,AKAP1,-0.1655755853258239,0.00768020153771835
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000114316,USP4,0.1655641779838146,0.03859245871202155
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000144895,EIF2A,0.165548421300343,0.08257163791048529
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000142444,TIMM29,-0.1655163949832722,-0.03138496676311119
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000111666,CHPT1,0.1653433639084229,0.11490360950982945
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000125944,HNRNPR,0.1652653657664736,0.04132086743462285
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000102401,ARMCX3,0.1651598564116339,0.16047456833073104
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000078808,SDF4,0.1650855155115646,0.09231556765229733
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000175662,TOM1L2,-0.1650706339152908,-0.001267487313430465
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000204475,NCR3,-0.165028917916759,0.02657774098056267
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000139725,RHOF,-0.1649761113014516,-0.03236121642857417
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000181481,RNF135,0.1649666928676773,0.11383558859464879
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000158864,NDUFS2,-0.1649536533167009,0.09979780196847676
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000065000,AP3D1,0.1648327204502213,0.1022733055676653
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000143970,ASXL2,0.1647775483649843,0.06428866920306273
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000036054,TBC1D23,-0.1646573790798122,-0.017863982834944087
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000100985,MMP9,0.1645628139743081,0.10954695749200322
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000128284,APOL3,-0.1645537211488769,-0.03524350043512743
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000061938,TNK2,0.1645433324555588,0.05475595323303524
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000108788,MLX,0.164295828638127,0.04823192244470321
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000118579,MED28,-0.1642326935918737,0.028716819135397368
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000188976,NOC2L,-0.1641589219659191,-0.01874843408700178
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000239672,NME1,0.1641318480853051,0.125189545293669
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000196923,PDLIM7,0.1639497667381793,0.14191484683996852
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000091947,TMEM101,0.163939119944944,-0.033102125510394945
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000187098,MITF,0.1639226270338832,0.1882535029116285
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000122965,RBM19,0.1639087318110253,0.006145434489257357
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000124541,RRP36,-0.1638243242197559,-0.13201088176501988
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000164924,YWHAZ,-0.1638044267176298,0.0651596217075455
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000162613,FUBP1,-0.1637807492301224,0.00460094438464886
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000058668,ATP2B4,-0.163704183334759,-0.0076797492691007396
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000143314,MRPL24,0.1634716691506528,0.11009924673903534
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000175727,MLXIP,-0.1633641247072638,0.08853343446083946
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000087365,SF3B2,0.1633549996813951,0.05897272017229087
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000166734,GOLM2,-0.1633299007917067,-0.03724827713282701
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000131653,TRAF7,0.1632940665069579,0.05596799374213484
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000223891,OSER1-DT,-0.1632923135183743,-0.09997662911135671
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000008324,SS18L2,0.1632103638339397,0.004471196674946625
neutrophil__breast__normal_vs_breast_cancer,L0_removed,ENSG00000165609,NUDT5,0.1631998159249758,0.08373695300288492
